Date,Mean Temp,Min Temp,Max Temp
09/08/2016,25.57482060047781,21.286767366746535,30.390080628006288
09/09/2016,26.079171989321097,21.705192456511007,30.685309798988392
09/10/2016,24.874791305380864,20.648614481019447,30.196671623205535
09/11/2016,23.65416391369383,18.650721182509205,28.168500312804365
09/12/2016,21.972249716410563,17.26590040013727,26.86333621826878
09/13/2016,22.709246357012,18.325880039512008,27.70377982840031
09/14/2016,23.52089603337814,18.888217231395636,29.518987849842507
09/15/2016,21.793285912670594,17.463797820537557,26.639478236158954
09/16/2016,21.995327129368498,17.666412267372646,27.021403018700187
09/17/2016,22.693218065234134,18.220263528301835,27.70159950262915
09/18/2016,24.32746736960375,19.580622692591827,30.23724671814126
09/19/2016,24.124090229211664,19.926909997513494,28.885153957825448
09/20/2016,24.444072097522263,20.570421148446933,29.320316200126662
09/21/2016,24.001768944553856,20.1153095803945,28.622872161469722
09/22/2016,23.263891346446776,18.941446525860037,28.127937996309132
09/23/2016,23.229032815190802,18.647258219319085,28.52261223531609
09/24/2016,21.16609460840454,16.637819902124587,26.060911538251577
09/25/2016,21.30062682303467,15.887348186981722,27.197125641545448
09/26/2016,21.195154235018983,16.156331630064493,26.20175373049943
09/27/2016,21.38683903631061,17.2001314324812,26.40387555915124
09/28/2016,20.12213756616589,15.951566286241603,24.56253244389652
09/29/2016,19.436563219782776,16.26455149853957,23.29277882653104
09/30/2016,18.66758241684534,15.455495633441771,22.26275521490308
10/01/2016,18.466309339753437,15.18971622443941,22.267151280399148
10/02/2016,18.252393856812056,15.091017485941245,22.28388186930562
10/03/2016,19.125124626236943,15.218153010139558,23.431697119333712
10/04/2016,19.247044745480917,15.396215610777771,23.914383672501707
10/05/2016,19.127761464212536,14.948585982422838,23.960878586385896
10/06/2016,19.611162541650824,15.228367754215824,25.01919065962275
10/07/2016,19.803908434110355,14.488746071632402,25.665492237097396
10/08/2016,18.8285479183562,14.274052205103622,23.724248747750615
10/09/2016,17.21929448791429,12.400250130124403,22.996885714406968
10/10/2016,16.459202922814104,11.28295031634198,22.333692361195933
10/11/2016,16.631711139162274,11.756644966378696,21.85158423012541
10/12/2016,17.353244190219435,12.52524046344927,22.491567641988798
10/13/2016,16.895267201127808,12.695624866612675,21.881444576537422
10/14/2016,16.094002606343544,11.89582296150881,20.986286939823366
10/15/2016,17.698858733845675,12.943576095409723,22.933964545466864
10/16/2016,19.54831006656877,15.250286692277419,24.214158634164924
10/17/2016,21.509723934731632,17.26093116809887,26.56240501412518
10/18/2016,21.45113746977465,16.850766514579192,26.340604023743715
10/19/2016,21.595502380548687,16.48684340369983,27.50015826546216
10/20/2016,19.32099379158107,14.668453693007093,23.98879817371784
10/21/2016,17.924227592107712,13.364736617330527,22.344335956246805
10/22/2016,14.279528983409662,9.792384130851234,20.178560238923122
10/23/2016,15.849049755650828,10.01877634281614,21.779973701295052
10/24/2016,16.011136195277953,11.99216730722621,20.687861147186535
10/25/2016,14.048913669002467,10.199240610069957,18.142126053443764
10/26/2016,13.481827529378199,9.3901423052016,17.981093579287116
10/27/2016,14.552145255546568,10.769021888863962,19.302745545030426
10/28/2016,15.06485872957695,11.059703490182775,19.674978112996413
10/29/2016,17.285772864017552,11.455281891060363,23.158403961153773
10/30/2016,18.03391903710557,13.65651508614663,23.27982593531586
10/31/2016,14.441128527395263,10.34401875675076,18.798370347692767
11/01/2016,15.765681468092977,11.25215169927388,20.544593879592092
11/02/2016,17.811468804350035,13.407717265318393,22.951817244813586
11/03/2016,18.245046962115296,13.745290970264431,23.936446414528305
11/04/2016,15.794483525186667,11.232441669878234,20.467345058647403
11/05/2016,14.777527454687554,9.853393190463239,20.368605327981815
11/06/2016,13.734894651961016,9.210075341057335,18.902356218272278
11/07/2016,13.761235613117423,9.235704387115357,18.949342802711985
11/08/2016,15.535550244974635,10.130194315431092,21.590708448833944
11/09/2016,15.204131363098695,10.874922173890623,19.90894514961966
11/10/2016,13.909358409275933,8.631876293649956,19.510855421828943
11/11/2016,13.967012097730453,8.6133054552488,19.37500961435213
11/12/2016,11.574995240486375,6.971235960066385,16.463681305926396
11/13/2016,12.714727942261595,7.276098726417368,19.13935950363375
11/14/2016,13.823953808164188,8.43338426880955,19.781459439177613
11/15/2016,13.223309681975845,8.685509033363296,18.658550555679025
11/16/2016,13.452177782135903,8.213932389492216,19.260618529424743
11/17/2016,13.88874902666094,8.832376888184633,19.07371063471468
11/18/2016,13.840000730923657,7.646218915847573,20.433838069136947
11/19/2016,10.508207552187459,5.151007502711931,16.156546116595305
11/20/2016,7.354253694956215,4.272578617785507,10.574602032678973
11/21/2016,7.581268158406606,4.101888151205577,11.452270484122094
11/22/2016,8.292657472907061,4.5712488402460645,12.053025734721087
11/23/2016,9.004898622901603,5.014544254710249,12.948590528710596
11/24/2016,9.906004400899855,6.1528211837475215,14.126100830964893
11/25/2016,10.567231660383172,7.202391129343804,14.545503866757254
11/26/2016,9.26009396951508,5.773719904607023,12.768596470859839
11/27/2016,8.72339507968737,5.06898320472242,12.4123670712262
11/28/2016,10.324038937714406,6.190132105122497,13.934883046747641
11/29/2016,12.94315806042818,8.701828279153924,17.05303807422972
11/30/2016,11.107656050008314,7.262416275198543,14.86681502370203
12/01/2016,9.267203496231085,5.134164274003484,13.093016634587821
12/02/2016,8.296557115833616,4.984035434417852,11.932699962391387
12/03/2016,7.452672571920035,4.630790222132666,10.586416151483707
12/04/2016,7.106128570835253,4.015171921475726,10.402249313652984
12/05/2016,7.306936041383037,4.255819393661255,10.41807806906253
12/06/2016,7.143187942670632,4.180123016616565,10.209191393307549
12/07/2016,5.8104589742055675,2.7051315845086004,8.606707129015216
12/08/2016,4.567957828775783,0.9167821270661849,7.497153579123169
12/09/2016,3.231003876815607,0.3346997621686882,6.564222569969956
12/10/2016,3.4613130074492497,0.3541570859853587,6.464450704084514
12/11/2016,5.6881620567543125,2.432701735559882,8.720260441244548
12/12/2016,7.194657769985943,3.42222479509294,10.746476673503347
12/13/2016,6.084835548182833,3.315960527990278,9.140059890655385
12/14/2016,4.581394090955298,1.3047931244316042,8.057684479142221
12/15/2016,0.7381061294839583,-2.7215648275925015,4.886021048847188
12/16/2016,1.327256450101853,-2.9268898618771506,5.306507144677237
12/17/2016,4.277554645286898,-1.2745323297160884,8.586114669236927
12/18/2016,2.950769520169106,-2.687613653560199,9.252040085584158
12/19/2016,-0.20319671405290385,-4.728398464912804,4.420856330505119
12/20/2016,2.9397418072361092,-2.0842175010335238,7.913297909108778
12/21/2016,6.131348791612269,1.6983576971529368,10.483328379119936
12/22/2016,7.409334223927152,3.9643051909013565,11.275805450161842
12/23/2016,7.582923870997238,4.36120635803574,10.599464947859836
12/24/2016,8.309796107380736,5.7367811916471325,11.234566603028325
12/25/2016,8.02186303094158,4.6732492766199245,11.79637521629022
12/26/2016,8.874648453216086,4.257159693938328,13.975069756739305
12/27/2016,10.218878033236138,4.875805110062313,15.056473425407482
12/28/2016,8.010505701567356,3.6125369175134225,12.13046588636013
12/29/2016,7.713106903177447,3.394374518301337,12.135813091064644
12/30/2016,5.711896628817418,2.8814813218209543,8.946184551260764
12/31/2016,6.325338084441139,2.2431712548806466,9.691644234147303
01/01/2017,7.357323201686092,3.4969419790781235,10.708678796456942
01/02/2017,7.39099137913454,4.565257245762374,9.852384190732003
01/03/2017,7.492582703085797,3.951769505885379,10.518300985410777
01/04/2017,4.869861042192489,0.5067054575858968,8.985207027886476
01/05/2017,1.3194424888369594,-1.4712376576572077,3.9164003319138865
01/06/2017,-0.9375525396707206,-3.741886594305501,2.0369834956383253
01/07/2017,-1.9225105906787257,-5.2358952498095,1.6253215611998644
01/08/2017,-0.40036692802972423,-4.492436828837558,3.8994754735042982
01/09/2017,1.9412831627043194,-2.0164323652201546,5.319762276822764
01/10/2017,6.499065348365969,1.6131154936730727,12.010343984804935
01/11/2017,10.051029991262977,6.620791011047306,14.128472295579398
01/12/2017,11.385760103035,6.592053141336587,15.598662740270871
01/13/2017,7.154991593351591,2.9477010899521394,12.251344317521108
01/14/2017,4.670031951094819,1.8032849050979878,7.944277735276644
01/15/2017,5.548719011858495,2.7281229058080694,9.03299913370545
01/16/2017,7.042508033519487,3.503590102278102,10.500586395542037
01/17/2017,7.755268516829352,4.845166749637388,11.086818215986689
01/18/2017,7.925051559429326,5.170524835201428,10.754929085759557
01/19/2017,8.63849798043451,5.926316395930969,11.910550486263844
01/20/2017,8.737827519330597,6.4702291113920145,11.670341477951638
